sample_id,task_id,A,B,tau,sequence,score,prediction_hash,full_schedule_hash,observed_update_calls,generation_update_count,seconds
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L0,6,L18|L18|L18|L18|L18|L18|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,7930e5986ed2a078c619220935f7e7aeec0e2dd74f08a3fbbf7e4a4378faf687,7,0,8.372
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,1,L18|L6|L6|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,93b24c03d14f5f04a626d1593a56809b6f835d85c5947d8b010f02ea95a84a33,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,2,L18|L18|L6|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,afc4c5705c9476a7f08b98d1e28178b0bcd60434a3dd7ad4f5c5114ba0915225,7,0,8.351
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,3,L18|L18|L18|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,426753fa707404a4d4abbd0b0265cf715c840998199571e9bafc19e457cc1afc,7,0,8.365
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,4,L18|L18|L18|L18|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,ad3391cea383a54872e4cd9565fff768a5a452093aea2088040161e4870cbc08,7,0,8.356
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,5,L18|L18|L18|L18|L18|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,eb05e10c03758bdc63c3210e3c64181022951e8f21bc5a07862321081a81ac47,7,0,8.356
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L6,6,L18|L18|L18|L18|L18|L18|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,408c873a88aaf36273102bc2146d6ccb9401ab7761578b1e17858fd44361da06,7,0,8.366
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,1,L18|L12|L12|L12|L12|L12|L12,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,7339c2da62803c02bf94cd85634bc7aa7978913854d3b9aee8cd54a854340a17,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,2,L18|L18|L12|L12|L12|L12|L12,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,0bca29e95de85aed7b560484f2cd1eebf5eae6d072a35987ec42c028e90cd969,7,0,8.356
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,3,L18|L18|L18|L12|L12|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,b266484a7800b7f738f82b1c860e693acc03c9d03dcb21188573f40e201b8312,7,0,8.353
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,4,L18|L18|L18|L18|L12|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,e1b0170dc8e78352c4fd0da7026dcd3e0318b4dd3783181143cbed3367e6c162,7,0,8.352
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,5,L18|L18|L18|L18|L18|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,6530c420b01d8d80e7b9dd0f8503e552cced2c447f4771e7e2854a165e8c5e2e,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r160,L18,L12,6,L18|L18|L18|L18|L18|L18|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,e875e2afefff06f634fe3bd9104eaf1f0b7a38a6dd8921e6c8db7c188f7817c9,7,0,8.365
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,1,L18|L24|L24|L24|L24|L24|L24,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,2d70b24804398e64b0ef9ef3b334a6dbde4cad68d2794a6ca31eff2069000bac,7,0,8.369
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,2,L18|L18|L24|L24|L24|L24|L24,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,907850e6374b5605f7a6974696d5b1a400ee1ccf1d76380f59151dbff90833c3,7,0,8.350
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,3,L18|L18|L18|L24|L24|L24|L24,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,5bc2ee9220d5123d93dbeb9df5d23ea2dba6ac67aa29eb117922cd565294d82b,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,4,L18|L18|L18|L18|L24|L24|L24,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,d26c836b77bde119444398cf67e7e5e356441777770641fc018bf0de36751405,7,0,8.356
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,5,L18|L18|L18|L18|L18|L24|L24,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,33cbc9a1093329a570766445047ed316412d32ad912a2438c7a976109bd3ea0b,7,0,8.358
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L24,6,L18|L18|L18|L18|L18|L18|L24,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,1feaee21233ec11ba53556a7da8d7f23c4a2d3b56a63f377afdccf3eb855721b,7,0,8.362
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,1,L18|L30|L30|L30|L30|L30|L30,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,fb01a44220d83fa046cfcc0843fb2f1b022caea4697e88f6494537ec0833dcc8,7,0,8.360
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,2,L18|L18|L30|L30|L30|L30|L30,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,7610ff1fc1f76dcd841108b7576c6b38c0de139e808cb3bdec69a366003b99f2,7,0,8.346
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,3,L18|L18|L18|L30|L30|L30|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,f75800e14176fbe1775f8e34668bf2fddc4aa53a69bf9aac7ecc0c400eb5cc7e,7,0,8.360
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,4,L18|L18|L18|L18|L30|L30|L30,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,1367ee1d86d35ce123c2339c0f8ffa5a9871ee8b515b3842d28fe771b6ffb580,7,0,8.352
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,5,L18|L18|L18|L18|L18|L30|L30,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,ca6cbf3273835bdadc40b004c9da673d3aaecf6978ee5493e09db260a281a6e2,7,0,8.360
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,L30,6,L18|L18|L18|L18|L18|L18|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,8e267fc49bdf60fa57869ef6251857e2e3a955b87518ac78f655367ee45ffc71,7,0,8.363
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,1,L18|ALL|ALL|ALL|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,dcdd3e3987475a5a67f72168dade62edbab8d1570c00c70925edd7ddd2e70cb8,37,0,8.761
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,2,L18|L18|ALL|ALL|ALL|ALL|ALL,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,1523d6e921cc0b0521738958bcd4769305d598600f8272fceed68a67408ef398,32,0,8.695
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,3,L18|L18|L18|ALL|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,0bfd36498aa3c95c8fea37b965cbc8789243eeb86c1eba0b7bb452445fc99840,27,0,8.633
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,4,L18|L18|L18|L18|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,9287a02e1421274795b9bee144e65083cc8c9203dff4813c4762fc7e3f26bfdf,22,0,8.561
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,5,L18|L18|L18|L18|L18|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,1db6b995b0adb6e74a255920c03e4283dfd8cc9b9b78d751f7d8f172aa79a83b,17,0,8.495
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L18,ALL,6,L18|L18|L18|L18|L18|L18|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,64071868cd5b743511d9c467d939b6427c4d3e0a25238fa0b55fb73e95600dca,12,0,8.419
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,1,L24|OFF|OFF|OFF|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,2d0b0bf98432ae685df5aa8623b4118338c01d78bb0e520c7c2c952480245216,1,0,8.260
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,2,L24|L24|OFF|OFF|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,609f04ac8459ee7d1a6ad29668399382f5bf4d48a5b1909100a4099ef38995f6,2,0,8.289
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,3,L24|L24|L24|OFF|OFF|OFF|OFF,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,df773c9da2f180014815b63258bdb1d6a8546025ef05c5bcc1e92ebd6654e70a,3,0,8.308
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,4,L24|L24|L24|L24|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,c1d6257192f40c68588ff1bcbd892b1e0c6b14f62a6f5d51b56ec39dac7ee0ae,4,0,8.309
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,5,L24|L24|L24|L24|L24|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,9cd87649d481a1559fca668066187f4131f76f6332df668e87ecbb2b47982253,5,0,8.332
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,OFF,6,L24|L24|L24|L24|L24|L24|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,e66f4d8976891aee3ccdc0072a64ac8671fa9c35b14969a47c38f082ee9b1742,6,0,8.343
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,1,L24|L0|L0|L0|L0|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,8d3226ae1347159eaf6549be156969dc27977653314aae1c19081ab918bf8677,7,0,8.351
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,2,L24|L24|L0|L0|L0|L0|L0,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,d65db37ed7fd0a6479036933410e65cfdea46d04b3b799cd29ed7ef48e88adcc,7,0,8.352
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,3,L24|L24|L24|L0|L0|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,4c935a4b427c32047ee791ed731c537bbdc4bc902591c4c7601c87882487ef12,7,0,8.344
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,4,L24|L24|L24|L24|L0|L0|L0,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,62a6d864ed37aa25998592c11f13cf404aa235a9dd511e89b38f1539bb6c785b,7,0,8.348
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,5,L24|L24|L24|L24|L24|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,b553db40bd396dd10da27f9f212d647ef9d0c78dfb4659db9901ff06919a940a,7,0,8.353
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L0,6,L24|L24|L24|L24|L24|L24|L0,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,98f153d72ef11cf7b9250c59c905f924b63e3f97b07103c4c1cedad6568a2715,7,0,8.349
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L6,1,L24|L6|L6|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,9dd599d8752f12d1bb14e7a0af3cba98e7242caa7e369a5358270b5539b98d52,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r192,L24,L6,2,L24|L24|L6|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,212fbe3a42919ede091f06fb7a24d240ee92c4e2cf58d3ea8d4cb6601b22e355,7,0,8.354
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L6,3,L24|L24|L24|L6|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,e8e963c4cfaf5fb36090cf2680a1bb94f518f22d8f60dd2658f5f90cc08b9707,7,0,8.344
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L6,4,L24|L24|L24|L24|L6|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,48dbfd74d4d1464df957152ab2ac9eee801dfbd5d58213885e2c6a9d073e5dda,7,0,8.347
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L6,5,L24|L24|L24|L24|L24|L6|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,f015c5485d2a09e9f8e04030984b0fcc6fe61f0a193f512506b0a0d33c6ee71c,7,0,8.349
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L6,6,L24|L24|L24|L24|L24|L24|L6,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,e89f93ef78e53028324fd53bc6491a4b858da60d762318e8bb9d1f735416d257,7,0,8.351
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,1,L24|L12|L12|L12|L12|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,71a20b6ef0feaab9487c33694f6fd5aac2493f1726677a1a0f45ba542d60e2b9,7,0,8.355
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,2,L24|L24|L12|L12|L12|L12|L12,0.6666666666666666,80fa5e347af93a91454a61a41914d77f0b78f6202d022199ac671dffa3687128,1e7391ad3c3c757abec42eb2a71b458ef6f0a4e0817fa49602c57814119e1338,7,0,8.396
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,3,L24|L24|L24|L12|L12|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,c568e5c8d906eb10ea8ea6308ab8890d6b9f9084cb14a8da289030cb0d7385a1,7,0,8.347
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,4,L24|L24|L24|L24|L12|L12|L12,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,5578fc35d3f07193cf575a208f267aa0e2c29a03597c957bbee9f30b6e6e5540,7,0,8.355
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,5,L24|L24|L24|L24|L24|L12|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,fa590602e40c8134f7f79558b6b5e012d3931bce03893ef798de743c773f8b4b,7,0,8.353
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L12,6,L24|L24|L24|L24|L24|L24|L12,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,470d55c4f301ae180c22ef9e30860e156feea27b76ea18aa9ab90c9bcf9e30f8,7,0,8.359
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,1,L24|L18|L18|L18|L18|L18|L18,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,8fbe54bc246c7b65d9de91c5b5ecc90c2573ab78009161bf9d3db46ed3450cb6,7,0,8.363
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,2,L24|L24|L18|L18|L18|L18|L18,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,ff6d0b277930b8a58e298956eb88bb3949198ba21048f46c9726282041ff2902,7,0,8.359
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,3,L24|L24|L24|L18|L18|L18|L18,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,2c524e1c665ef6da7c68f4c68ab4aebcbeb3dba7f0e83cb2b39964824a6c39a9,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,4,L24|L24|L24|L24|L18|L18|L18,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,9bd33e65af81fc462f91766f45bfab4ba1db49881f75e81d91191124089ac90d,7,0,8.351
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,5,L24|L24|L24|L24|L24|L18|L18,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,acd3866ee93f26941d9c68dd07892f00c878bfbdc766a4355b68818494ffc941,7,0,8.358
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L18,6,L24|L24|L24|L24|L24|L24|L18,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,1999fed5bafdacb3bf1efbe12d2c7dfd2eb2beeded436ac14807ece1ae65718b,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,1,L24|L30|L30|L30|L30|L30|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,87dfef33ca3b28ffdbd6502a3d9bed556106bd4f1dab22af1a4a072cbf790c1b,7,0,8.349
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,2,L24|L24|L30|L30|L30|L30|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,6eabba95e6f19c53b5d7e7944f912cecc79e59adfe019e0061eebbf629229a8c,7,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,3,L24|L24|L24|L30|L30|L30|L30,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,eac06bd46acde7199017a7c52869948451f6239a9c87978a1c716083fb81e836,7,0,8.354
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,4,L24|L24|L24|L24|L30|L30|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,0a681a7d1c4929c6b65e8f2dc59da2ebe18dc41a6fc2d05e0ca7beb3068e4a3c,7,0,8.354
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,5,L24|L24|L24|L24|L24|L30|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,307aa8b95a08a27fd9c83a1876f91ba6a16e22da23c090bc8156ec9e267f6a88,7,0,8.341
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,L30,6,L24|L24|L24|L24|L24|L24|L30,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,44dde2fcf4a31e7b0385f3a0a33594049bc9bcf30cc97e8b956c9d42b1aa0041,7,0,8.351
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,1,L24|ALL|ALL|ALL|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,a161023ecf88fb2cc49640ebc627720ee3fe5c9d4f05ae93fcf12f70b74af826,37,0,8.757
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,2,L24|L24|ALL|ALL|ALL|ALL|ALL,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,1f5136a6969f535343213febd188369ea761d0a558dc0498272690825ec20e69,32,0,8.685
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,3,L24|L24|L24|ALL|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,788b1a61afdfd5e35e7d6b6a72b4e98eb5ef8d2828252a66765d13039147f7bd,27,0,8.612
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,4,L24|L24|L24|L24|ALL|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,4059c2f829bb4961afb1f020c2d0581df86d657d94ce3aa7055f867512c0b91a,22,0,8.569
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,5,L24|L24|L24|L24|L24|ALL|ALL,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,8401ffae9e189e157717296e70343d207b4a44032fec4709f496a7be1fa8b48e,17,0,8.489
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L24,ALL,6,L24|L24|L24|L24|L24|L24|ALL,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,2ed5d5ac0bde7bac8e9bcd81b104c03ae6035dd5ef9671cddda286a1424f9443,12,0,8.425
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L30,OFF,1,L30|OFF|OFF|OFF|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,75b270eba7247b9d6cef37ca77d45473e084d25347a20cff8a83d7389602d42f,1,0,8.271
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L30,OFF,2,L30|L30|OFF|OFF|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,0029608d4acd870f1358af5efc8216e946dce3b8b2483a648c2de86b42844051,2,0,8.292
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L30,OFF,3,L30|L30|L30|OFF|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,41dc93bde1f8ff302ad56d7d34876b566f312c198e3cf0802ba169442a1d699b,3,0,8.307
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r224,L30,OFF,4,L30|L30|L30|L30|OFF|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,089fd68dc2cd1c2c86a855abddb97ce54b21f9ac15f4b9d6feafb116cc5d8354,4,0,8.311
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,OFF,5,L30|L30|L30|L30|L30|OFF|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,63a7ced7628233498d5f7433ea7fcd256205e25446bf868848a4f7bf3e2635c7,5,0,8.332
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,OFF,6,L30|L30|L30|L30|L30|L30|OFF,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,778626811bbc07918fa4387464f20793f72c12117ab03ea84cc736dc16390ebc,6,0,8.357
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,L0,1,L30|L0|L0|L0|L0|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,9f67fa39dfe4f9e14fd8785595ac21edf2c05fbba943cd9509493fac5b337cb8,7,0,8.358
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,L0,2,L30|L30|L0|L0|L0|L0|L0,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,e218d8c194a7c6c45f67acb7f72a87d1d65b8e2d654bf8623ac3ec223fe21bdb,7,0,8.355
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,L0,3,L30|L30|L30|L0|L0|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,efd180b09b3d79154514f00bd6c7d8c986b47303ae6e09ed8328ce8a556e7c03,7,0,8.368
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,L0,4,L30|L30|L30|L30|L0|L0|L0,1.0,33b425204050ff805159b1f73c10a80b921e93c8f7a7f6db2e03ba9645d22627,8991c65bd5934890318f59e9bbe24d11445a4f974be79f83b7558608e635d1c6,7,0,8.360
ruler_fwe_16k:0087,ruler_fwe_16k_0087__r256,L30,L0,5,L30|L30|L30|L30|L30|L0|L0,0.6666666666666666,bf875b3b84ea11d230244e5df6a7cbcda723dec3fec4d92f4d5a85c2b8d2c71f,d0835d6ceb7c2a10ed792293e92aae1887208e717d780205b2a5a324312e74e3,7,0,8.360
