sample_id,task,cohort,parent_6500_verified
ruler_cwe_16k:0387,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0388,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0389,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0390,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0391,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0392,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0393,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0394,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0395,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0396,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0397,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0398,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0399,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0400,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0401,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0402,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0403,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0404,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0405,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0406,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0407,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0408,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0409,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0410,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0411,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0412,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0413,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0414,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0415,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0416,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0417,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0418,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0419,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0420,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0421,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0422,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0423,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0424,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0425,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0426,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0427,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0428,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0429,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0430,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0431,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0432,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0433,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0434,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0435,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0436,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0437,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0438,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0439,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0440,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0441,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0442,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0443,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0444,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0445,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0446,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0447,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0448,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0449,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0450,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0451,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0452,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0453,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0454,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0455,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0456,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0457,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0458,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0459,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0460,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0461,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0462,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0463,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0464,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0465,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0466,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0467,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0468,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0469,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0470,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0471,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0472,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0473,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0474,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0475,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0476,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0477,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0478,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0479,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0480,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0481,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0482,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0483,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0484,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0485,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0486,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0487,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0488,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0489,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0490,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0491,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0492,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0493,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0494,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0495,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0496,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0497,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0498,ruler_cwe_16k,FORMAL_6500,true
ruler_cwe_16k:0499,ruler_cwe_16k,FORMAL_6500,true
ruler_fwe_16k:0000,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0001,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0002,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0003,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0004,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0005,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0006,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0007,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0008,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0009,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0010,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0011,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0012,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0013,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0014,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0015,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0016,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0017,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0018,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0019,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0020,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0021,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0022,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0023,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0024,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0025,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0026,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0027,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0028,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0029,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0030,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0031,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0032,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0033,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0034,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0035,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0036,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0037,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0038,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0039,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0040,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0041,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0042,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0043,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0044,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0045,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0046,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0047,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0048,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0049,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0050,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0051,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0052,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0053,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0054,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0055,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0056,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0057,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0058,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0059,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0060,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0061,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0062,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0063,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0064,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0065,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0066,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0067,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0068,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0069,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0070,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0071,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0072,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0073,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0074,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0075,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0076,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0077,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0078,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0079,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0080,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0081,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0082,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0083,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0084,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0085,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0086,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0087,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0088,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0089,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0090,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0091,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0092,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0093,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0094,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0095,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0096,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0097,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0098,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0099,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0100,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0101,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0102,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0103,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0104,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0105,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0106,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0107,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0108,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0109,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0110,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0111,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0112,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0113,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0114,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0115,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0116,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0117,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0118,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0119,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0120,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0121,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0122,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0123,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0124,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0125,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0126,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0127,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0128,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0129,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0130,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0131,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0132,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0133,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0134,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0135,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0136,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0137,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0138,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0139,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0140,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0141,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0142,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0143,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0144,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0145,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0146,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0147,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0148,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0149,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0150,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0151,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0152,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0153,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0154,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0155,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0156,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0157,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0158,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0159,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0160,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0161,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0162,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0163,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0164,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0165,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0166,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0167,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0168,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0169,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0170,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0171,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0172,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0173,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0174,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0175,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0176,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0177,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0178,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0179,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0180,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0181,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0182,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0183,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0184,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0185,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0186,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0187,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0188,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0189,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0190,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0191,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0192,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0193,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0194,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0195,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0196,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0197,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0198,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0199,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0200,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0201,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0202,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0203,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0204,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0205,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0206,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0207,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0208,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0209,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0210,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0211,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0212,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0213,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0214,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0215,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0216,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0217,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0218,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0219,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0220,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0221,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0222,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0223,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0224,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0225,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0226,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0227,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0228,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0229,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0230,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0231,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0232,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0233,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0234,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0235,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0236,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0237,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0238,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0239,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0240,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0241,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0242,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0243,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0244,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0245,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0246,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0247,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0248,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0249,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0250,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0251,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0252,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0253,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0254,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0255,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0256,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0257,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0258,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0259,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0260,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0261,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0262,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0263,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0264,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0265,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0266,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0267,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0268,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0269,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0270,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0271,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0272,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0273,ruler_fwe_16k,FORMAL_6500,true
ruler_fwe_16k:0274,ruler_fwe_16k,FORMAL_6500,true
